,death
162539,0
57844,0
185879,0
41583,1
86275,1
211040,0
60600,0
66551,1
16921,1
139270,1
46815,1
121315,0
66052,0
24144,0
192498,1
154313,0
138521,0
216855,0
41940,0
133398,0
74195,0
101627,0
219164,0
196856,0
210367,0
196256,0
211804,0
106604,0
176718,0
27832,0
234027,0
213449,0
177215,1
175657,0
152049,0
169571,0
191412,0
144029,0
41813,1
14591,0
115607,0
33502,0
3213,1
35234,0
11432,0
239236,0
214416,0
235192,0
127705,0
54474,0
220299,1
166785,1
154109,1
190576,0
52721,0
30765,0
149305,0
47478,0
63282,0
138594,0
218615,0
176493,1
38712,0
29833,0
132904,0
143544,0
141579,0
35789,1
12318,1
134260,0
236107,1
110607,0
190802,0
71724,0
214908,0
28279,1
76791,0
238851,1
143923,1
230366,1
172888,0
99674,0
186855,0
148254,0
31893,1
126603,0
187314,0
33378,0
155025,0
60312,1
171591,1
134813,0
141532,1
51884,1
31128,0
88690,0
102894,0
91302,1
14157,0
130848,0
84711,0
146224,1
190595,0
175431,0
198640,1
108074,0
175839,0
123848,0
136698,0
13939,0
182994,0
34472,0
228393,0
191088,1
193683,0
233577,1
82010,1
44311,0
98433,0
52194,0
90663,0
194934,1
229315,0
224235,1
55352,0
24359,0
161967,1
121007,1
199498,0
60202,1
204536,0
129705,1
230301,0
120225,0
27895,0
187944,0
131022,0
199680,1
139659,0
57482,0
11117,0
214565,0
232180,1
67351,1
104941,0
162784,1
217543,0
14152,1
206293,0
128452,0
163671,0
185669,1
96125,0
145829,1
201585,1
60289,1
69309,0
76227,0
192893,0
160233,0
225029,0
39072,0
108937,0
75789,0
233146,0
171744,1
185556,1
157528,1
168504,1
1625,0
128874,1
168330,0
75084,1
33244,0
121143,0
132244,0
207010,0
139623,0
223815,0
86545,0
181657,1
133601,0
192792,0
219936,0
68972,0
131989,0
192392,1
30443,0
215446,1
21068,1
93355,0
165906,1
64418,0
227235,1
144081,1
228135,1
222344,0
148576,0
153018,0
47591,1
229148,0
46612,1
107182,1
62744,1
197675,0
163232,0
2399,0
21058,0
112922,0
164036,0
217403,0
71459,1
100549,0
185343,1
185792,0
197535,1
64505,1
199768,0
113959,0
108266,0
237456,1
188969,0
181826,1
135320,0
16101,0
225539,0
98079,0
159203,1
227641,0
137378,0
30638,0
26751,0
29221,1
7562,0
202050,1
61952,0
171333,0
222179,1
122810,0
70366,0
7048,0
219173,0
208114,0
176771,0
73990,0
191551,0
219879,0
235337,1
239092,0
94371,1
227966,0
166477,1
202434,1
117984,0
102540,0
29332,0
218765,1
20246,0
186553,1
74487,0
198271,0
158717,1
117204,1
106288,0
30141,1
120259,0
182390,0
72910,1
129639,1
219663,0
129229,0
97835,0
206394,0
31007,1
68361,0
21130,0
160114,0
198261,0
111073,1
14755,1
204751,0
109935,0
144354,1
214533,0
153589,1
62889,1
63777,0
88444,0
182895,0
26741,0
204839,0
208367,1
101631,1
229526,0
47497,1
170652,0
93637,1
34486,0
87337,0
71223,0
220003,0
27243,1
45452,0
75994,0
39426,0
154490,0
146102,0
86965,0
220226,1
222648,0
148505,0
211881,1
68394,0
130800,1
80444,1
46098,1
227825,0
236190,0
115676,0
63114,1
111497,0
237948,0
208359,0
41617,0
91405,1
148065,1
27150,0
89554,0
171991,1
72928,1
140189,0
208187,0
95719,1
10936,0
48300,0
139813,0
201446,0
21833,1
17770,0
8325,0
173548,0
237297,0
181186,0
128366,0
226839,1
171140,0
114625,0
62001,0
112433,0
161872,1
214108,0
44703,1
82926,1
117834,0
160308,1
15683,0
54555,0
69877,0
18513,0
58651,0
121048,0
202949,0
5466,0
96654,0
188336,0
17769,0
25298,1
213789,0
227269,0
175684,0
234889,0
29226,0
84181,1
234244,0
236856,1
117477,0
223084,1
232106,1
85787,1
28116,0
48340,1
169274,1
87147,0
60021,0
172248,0
124902,1
65072,0
100921,1
18122,1
178190,0
150476,0
128319,0
218885,0
24367,1
195599,0
184851,0
24364,1
88826,0
137476,0
13499,1
170508,0
67366,1
230933,1
28003,0
67483,0
160521,0
106385,1
196250,1
147734,1
97015,0
10109,0
201492,1
204517,0
188265,0
56886,0
157728,0
207033,1
357,0
26564,0
15362,0
18244,0
160202,0
77364,0
180392,0
69704,0
172301,0
71105,0
124074,0
64981,1
232593,0
234839,1
140629,1
132087,0
21830,0
228995,0
50503,0
190810,0
55533,0
203906,0
204322,1
63518,0
18616,0
165305,0
106465,0
66937,0
198961,1
107878,1
211424,0
86331,0
191382,0
135478,0
39522,0
200491,0
210098,0
222265,1
28673,0
79029,0
84279,0
181073,0
197134,0
209373,0
65201,0
218088,1
156390,0
14297,0
116433,1
222190,0
210710,0
95863,0
59859,0
2109,1
106302,0
117814,0
127444,0
30975,0
152209,0
118862,1
217211,0
18354,0
214137,1
154145,0
206521,0
122879,0
4139,0
84719,0
180169,0
121685,1
19036,0
182888,1
116261,0
220861,1
129957,1
125410,0
120097,1
189134,0
35708,1
64732,1
128957,0
14675,1
158060,0
88686,0
177806,1
139073,0
165224,1
88955,0
150482,0
237733,1
42766,0
174327,0
147999,0
138159,0
120601,0
12532,1
187855,0
6781,1
177502,0
17951,0
201626,0
86879,0
99320,0
81195,0
171922,0
68743,1
67518,0
22705,0
31584,0
88705,0
6045,1
29912,1
23918,0
224059,1
184371,0
134730,0
157056,0
130994,0
102509,0
227565,0
209558,0
113389,0
210551,1
203334,1
188091,1
12438,1
14685,1
129833,0
143882,0
172525,0
81021,1
137980,1
170691,0
73410,0
42396,1
144148,0
78038,1
145109,0
59025,0
175872,0
188308,0
18527,1
147715,0
128168,0
83507,0
83124,0
223519,0
152848,0
144960,1
987,1
112685,0
121624,1
74347,1
187058,1
157396,1
179567,0
86907,1
13290,0
76904,0
216757,0
55912,1
90966,0
200717,0
219475,0
37535,0
112895,0
213800,0
179412,0
138087,0
102928,1
89764,0
94890,0
10355,1
187285,0
105443,0
133341,0
171402,0
149774,0
235378,0
116611,0
129560,1
46388,1
178554,0
192403,0
92059,0
220358,1
123987,1
46653,1
39834,0
129696,0
48944,0
65089,0
223149,0
80041,0
4805,1
218096,0
87481,0
118667,1
87264,0
9782,0
104970,0
50073,0
118589,0
144717,0
70156,1
126116,0
202361,0
231121,1
8715,0
142838,0
38679,0
64048,1
192076,0
15829,1
104161,0
53199,0
205983,0
15369,1
232812,0
171355,0
86666,0
229281,1
69745,0
81727,0
118201,0
211331,1
68536,0
189851,0
178816,1
170147,1
93676,0
191143,0
129354,0
79523,0
175332,0
172516,0
64926,0
177976,1
222199,0
47821,1
236362,0
49028,0
172084,0
151845,0
98881,1
173518,0
47111,1
17373,1
21838,0
168452,1
86459,0
5544,0
120402,0
28321,1
87021,1
198948,0
39816,0
149002,0
181547,0
168315,1
36878,1
44977,0
171832,0
146529,0
183991,0
142449,0
78726,1
207282,0
66433,1
83703,1
129216,1
91483,0
52219,0
93837,0
57347,0
6809,1
133329,1
223614,0
16580,0
220916,1
192585,0
53047,0
80949,0
49324,0
174070,1
237160,0
20029,0
79050,0
132507,1
117053,1
71175,0
197729,0
170722,1
65697,0
208771,0
16334,1
121036,1
144614,0
231853,0
69975,1
39505,0
208584,1
72579,0
57987,0
136132,1
232193,0
152469,0
158710,0
228459,1
17181,0
24154,0
233389,1
136854,0
128284,0
106823,0
44615,1
19429,0
115132,0
41312,0
105587,1
210455,1
71639,0
175899,0
226775,0
128364,0
193505,1
196576,0
183812,1
53954,1
176875,0
89412,1
141402,1
182114,0
171176,0
59840,0
113136,0
125871,1
182933,0
128535,0
177900,0
171062,1
172587,0
237554,0
172188,0
119634,0
16886,0
60759,0
138417,0
65616,0
67788,0
168159,0
114253,0
188898,1
53747,1
130186,1
84155,1
140025,0
109474,0
80690,0
47753,1
117123,0
219116,0
38835,0
206177,0
208522,1
20731,1
145250,0
139008,0
5172,1
115323,1
481,0
174073,1
156201,1
178591,0
156996,0
132163,0
173159,0
167960,0
91571,0
1025,0
61128,0
45646,0
140693,0
233073,1
187286,1
26123,0
117790,0
72587,0
218805,0
29148,0
83953,1
143185,1
90722,0
10485,0
125113,0
102505,0
182666,0
142820,0
206526,0
67151,0
189210,0
77773,0
22414,0
163069,0
132752,0
107909,1
40773,0
94338,1
114665,0
166409,0
43865,1
199251,0
169082,1
161272,0
110690,1
222243,0
235959,0
126723,1
213530,0
175618,0
229997,1
197736,1
5075,0
139742,0
168971,0
58088,0
226390,0
32783,0
68803,0
183462,0
97620,0
87127,1
222604,0
51402,1
164030,1
43746,0
3261,0
6080,0
14190,0
83828,0
176678,0
66482,0
28310,0
119005,0
12959,0
194922,0
126238,1
16776,0
151500,0
165917,1
209852,1
210293,1
83729,0
147776,1
126940,0
31319,0
132045,0
104727,1
215337,1
187911,0
95381,0
18711,0
194113,0
154507,1
98325,0
23691,0
133332,0
94110,0
174188,1
4601,0
167995,0
4214,0
39799,0
100137,0
6708,0
113390,0
1295,0
124475,0
157938,0
231293,0
218470,0
71552,0
38240,0
230683,1
149941,0
10445,1
17534,1
102989,1
202245,0
123313,1
79696,0
194618,0
63352,0
30901,0
2440,0
122046,1
176704,1
223171,0
235865,0
239247,1
235012,1
173832,0
52385,1
64956,0
77033,1
31874,0
206772,1
72464,0
49906,0
103986,0
196967,0
144332,0
78968,0
20158,0
91835,0
88223,1
107993,1
141345,0
139707,0
162615,0
171191,1
10669,0
192670,1
224698,0
226039,0
179197,0
25180,1
89218,0
38446,0
224678,0
205863,1
194114,0
68501,0
107656,0
79344,0
24156,0
189573,1
131323,0
114676,0
191500,0
163460,1
81124,1
204101,1
66799,0
772,0
103443,0
136340,0
55836,1
201708,0
34312,1
45670,0
110160,0
168358,0
176997,0
97345,1
82186,0
180782,0
189443,0
126978,0
51909,0
181121,0
173887,1
23899,0
211027,0
142240,0
210042,1
122137,0
215869,0
193681,1
187502,0
124563,1
11357,1
228364,0
159695,1
153739,0
184302,0
18781,0
239123,0
18477,0
114858,0
84392,0
62221,0
19363,1
70427,1
78339,0
213067,1
29946,0
39631,0
95828,0
188028,1
72262,0
145456,0
45688,1
12236,0
79728,0
203087,0
88606,0
198816,0
119332,1
131562,0
193095,0
161764,0
86629,1
151019,0
80733,0
66217,0
57093,1
119987,1
221421,1
210257,0
129409,0
215103,0
43949,0
10414,0
151390,0
9798,1
74738,1
23994,1
70499,0
238495,0
172632,1
196267,0
227437,0
236442,0
153895,0
98662,1
195567,0
173318,0
201110,1
99619,0
219050,1
225888,0
168837,0
69885,0
137307,1
141524,0
56308,0
148555,1
192236,0
187389,0
33276,1
10,0
208033,0
6369,0
95126,0
65482,0
95927,1
211062,0
199556,0
221998,1
188703,1
63082,0
157400,1
226188,0
43685,0
95145,1
134971,0
86846,0
235056,1
24347,1
172291,0
40848,0
99210,0
66585,0
7250,0
107857,0
104959,0
213582,1
115305,1
140240,0
3188,1
1859,0
102050,0
81639,1
223014,1
90189,1
41397,0
212689,0
26235,0
31748,0
71410,1
75035,1
78597,0
212286,1
161507,1
221788,1
132665,0
69960,1
14562,1
154258,0
201348,0
171870,0
120935,1
8741,0
230960,0
118561,0
179715,0
38192,0
191878,1
208776,1
1166,0
228234,0
162085,0
85887,1
98209,0
3070,0
17340,0
190341,1
171637,0
157831,0
29074,0
137136,1
130341,0
202866,1
9367,1
178269,0
11230,0
124322,0
236804,1
112457,0
155441,0
174459,0
85465,1
138504,0
122099,0
122110,0
142689,0
36424,0
121342,0
204364,0
37539,0
63564,0
202846,0
168957,0
67712,0
1058,0
58245,1
32932,1
207576,1
199772,0
182249,0
211624,0
163233,1
214007,0
195666,0
72634,0
20518,0
226070,1
61057,0
158519,0
167167,0
169464,0
131831,0
137430,0
28666,0
192333,0
16134,1
191562,0
80059,0
164454,1
221186,1
153428,0
124021,0
186658,0
49440,1
138873,0
65327,0
226650,0
180255,0
84276,0
163222,0
123332,1
203415,0
125214,1
139564,0
232233,1
228726,1
7505,1
116107,0
225646,1
50233,0
185130,1
164624,0
223317,0
30260,0
104390,0
122684,0
187152,0
173647,0
177904,0
57713,0
23197,0
194918,0
147241,0
219406,0
68342,0
87662,0
152380,1
60363,0
197694,0
60139,0
10191,0
187984,1
145497,0
146737,1
213813,1
52050,1
101777,0
2481,0
163643,0
141133,0
142505,0
168509,0
105135,1
237704,1
232537,0
202249,0
122976,0
183229,0
21069,0
2920,0
175747,1
15806,0
217461,1
218962,0
78130,1
144490,1
235568,1
169099,1
135262,1
4819,1
168260,1
226563,0
91124,0
164128,1
82164,0
69407,0
235987,0
51372,1
59895,1
32134,1
60604,0
41352,0
145056,0
145055,0
65732,0
48424,1
15566,0
42255,0
74740,0
187778,0
32623,1
79824,1
197347,0
22746,1
121186,0
55779,0
234251,0
213967,1
162040,1
547,1
42002,1
148986,0
121316,1
120534,0
50514,0
34851,0
211092,0
50588,1
217147,0
98999,1
51533,0
227294,0
179904,0
20477,0
163319,0
144483,0
100340,0
29989,0
72676,0
99618,0
232401,1
53006,0
217626,0
75849,0
10601,1
161852,1
40041,1
182146,1
65861,0
116828,0
71405,0
193748,0
107054,0
171044,0
78866,1
130964,1
227878,0
201333,0
79488,1
110787,0
71777,0
159623,1
5058,0
12982,0
159393,1
4450,0
211723,1
15663,0
73077,1
51265,0
104525,0
53378,0
79684,0
155931,0
6541,0
118784,0
150743,1
112097,0
41751,0
195844,1
138486,1
44806,0
72637,0
19713,0
146616,1
185795,0
19464,0
38778,1
50047,0
129679,1
44413,0
1503,0
59106,1
141975,1
78718,0
159192,1
15751,0
15707,1
82803,0
225574,1
72833,1
130556,0
201398,0
52701,0
22282,1
120125,1
91326,1
198230,1
53156,0
188847,0
162988,1
158594,0
214495,1
40474,0
34795,0
50987,0
187489,0
165823,0
124999,0
64547,0
54317,1
51769,0
145311,0
61814,0
39064,0
72074,1
211253,0
161238,0
141464,1
3407,0
217727,1
16128,0
231068,1
85429,1
236968,0
117275,1
38629,0
65668,0
172190,0
105961,1
49132,0
52754,1
83926,1
72467,0
164406,1
225282,0
64550,1
26738,0
80979,1
67189,0
47500,0
81767,0
178068,0
224089,0
101046,0
85422,0
235087,1
5580,0
170175,0
103481,0
89931,1
231358,0
76017,1
69812,0
156912,1
228396,1
45234,1
33667,0
218985,0
26419,1
140304,1
37322,1
209077,0
95740,1
143447,1
5521,0
78386,0
114699,1
50594,0
114704,0
224292,0
167573,1
136987,1
164829,0
100286,0
213919,0
173854,0
211373,0
130548,1
57233,0
218766,0
61212,1
121768,0
236395,1
96157,0
136401,0
177771,1
228520,1
105548,0
113304,1
216007,0
83201,0
102552,1
186448,1
78853,0
184961,0
227832,1
70337,0
150379,1
123344,0
202909,0
217867,0
183157,0
84494,1
118815,1
64049,0
24249,1
136488,0
14225,0
47405,0
10175,0
67606,1
47118,0
169073,0
62198,0
218726,1
50761,0
34159,0
107139,0
187155,0
192425,0
121264,1
127511,0
58560,0
183494,0
102085,1
173883,0
218332,0
102872,0
176100,1
56340,1
224676,0
201435,0
106898,1
103918,0
88845,0
105471,0
217057,0
44043,0
11832,0
202720,0
115840,0
122491,0
211102,1
185341,0
196830,1
172487,0
214700,0
169325,1
29019,0
140994,1
114990,0
9913,0
117331,1
78789,0
113448,0
35968,0
208993,0
165506,0
21532,0
109449,0
216563,0
32517,0
131478,0
216104,0
66830,0
170666,0
161516,0
80875,0
132211,0
22231,1
142824,1
100942,0
201413,0
125225,1
77220,0
180773,1
97808,0
160275,1
235939,0
80433,0
211772,0
53994,0
18833,1
140893,0
165083,0
3552,0
41032,1
130876,0
9628,0
56983,1
128681,0
69374,1
157722,0
80130,0
229813,1
152639,0
236228,0
215910,0
6714,1
119877,1
6069,0
206203,1
207629,1
169459,0
94708,0
32799,0
50478,0
46822,0
143948,0
172016,0
45128,0
90555,1
205790,0
141343,0
86874,1
107582,0
137830,1
108093,1
122725,0
141377,0
174580,0
145908,0
54671,1
17155,1
199752,1
90400,0
180877,0
124960,0
31155,0
197820,0
28582,0
43313,1
94733,0
108419,1
32931,0
120247,0
136316,1
127714,1
131362,0
41887,0
99220,0
138427,1
218670,0
61762,1
10221,0
54349,0
205917,0
230308,0
90128,0
112386,0
163378,0
106999,1
13333,0
185836,0
18766,0
20384,1
101000,1
75619,0
183496,1
57052,1
5899,1
6825,0
104082,0
225601,0
83924,1
149156,0
49567,0
176712,0
17735,0
202073,0
137901,0
169453,0
121154,0
48033,0
139871,0
195367,0
163243,1
28239,0
160151,0
93123,0
21056,1
86314,0
157448,1
129682,1
130970,1
232707,1
73409,0
224336,0
158175,1
113386,1
160012,1
159336,0
175061,0
94267,0
48542,0
138259,1
80386,0
218122,1
115574,1
170418,0
1701,0
56634,0
57800,0
227544,1
100197,0
71290,0
237142,0
36280,0
127799,0
162885,0
220522,1
51995,1
137464,0
137369,1
144631,0
32330,1
21726,1
67181,0
64182,0
48241,0
60173,0
227079,0
180207,0
14799,0
222111,0
41946,0
8653,1
76459,0
85112,0
41188,0
105755,1
52529,1
169619,1
217441,0
185756,0
114830,1
61137,1
235888,0
214303,0
214003,0
230329,0
142129,0
86089,0
148198,0
107471,0
218256,0
209778,0
199147,1
27471,0
89901,0
57990,0
227577,0
53733,0
86729,0
213496,0
191884,0
197385,0
117975,0
237707,1
44641,0
23363,1
57957,1
111665,0
183329,0
139533,1
69591,1
63005,0
36203,0
194790,0
64874,0
55880,0
5085,0
94998,0
40963,0
74398,0
208814,0
49235,0
70855,0
36387,0
234271,0
11749,0
10899,0
25136,1
197584,0
35134,1
94797,1
234150,0
116772,0
235245,0
225392,0
40136,1
66228,0
86580,0
221583,0
102563,0
118782,0
67596,0
124263,1
183602,0
184969,0
170955,0
68254,0
91597,1
143064,0
200944,0
122306,0
48936,1
227653,0
196565,1
99522,0
210492,0
27120,0
35289,1
35394,0
15554,0
111800,0
204411,1
51598,1
167442,0
17502,0
18952,0
30758,0
182596,1
144199,0
64336,0
83822,1
145038,0
142532,1
216346,1
2659,1
119118,0
110044,0
87124,0
172323,0
87150,0
69846,0
73462,1
88006,0
212965,0
45367,0
153508,0
25779,0
189691,1
199875,0
53131,0
188955,0
213354,0
181116,0
167235,0
128557,1
16450,1
66131,0
97492,0
146584,1
119644,0
140303,1
69511,1
108096,0
202076,1
127969,1
126034,1
93777,0
164500,0
33777,0
195059,0
237183,1
228951,0
230790,0
141600,0
141563,0
238006,0
138885,0
46657,1
41043,1
204092,1
148551,1
68591,1
7198,0
13793,0
91865,0
68584,1
92416,1
89258,0
112301,1
159784,0
13542,1
32490,0
176541,1
19974,0
170623,0
96710,0
201184,1
115705,0
61304,0
48660,0
223148,1
179531,1
19011,0
4421,0
18409,0
5297,0
143232,0
53559,0
60140,0
225812,0
168436,0
231891,1
233659,0
204310,0
170849,0
238206,0
211160,0
166306,0
96791,0
105799,1
1356,1
36315,0
168802,1
124927,0
68286,0
231256,0
234143,0
137546,0
90181,1
16686,0
157975,1
56216,0
114042,0
232743,0
147269,0
151334,0
50359,1
167101,0
238669,0
210406,0
71694,0
165230,0
32499,1
214791,0
217788,0
129865,1
71227,0
92802,1
103037,1
172002,1
148844,0
117233,0
227968,1
50684,0
142596,0
177752,0
89666,1
135801,0
86835,1
40707,1
84144,0
198131,0
218590,0
141320,1
149486,0
5044,0
79596,1
15536,0
207643,0
136880,0
206755,0
92757,0
234902,1
162186,1
107935,0
111579,0
72198,0
179437,0
169089,0
154489,1
84310,1
157321,1
32531,1
134484,0
53934,1
137620,1
6182,1
30132,0
173834,1
28858,1
60836,1
63822,1
171433,1
195866,1
164186,0
190052,0
144054,0
150866,0
20564,0
85736,0
3607,0
187248,1
230209,1
162172,0
169787,1
213030,1
188984,1
64066,0
214262,0
130480,0
203946,0
208363,1
132121,1
3277,0
123015,0
156618,1
59222,0
201345,0
126295,0
65385,1
121958,1
26427,0
1765,0
232040,1
87157,0
99102,1
157638,0
22304,0
25034,1
101362,0
85602,1
46550,0
212092,1
161517,0
64802,1
73709,1
210532,1
58159,0
68463,1
78554,1
117840,1
41709,0
182875,1
187236,1
43004,0
132262,1
25352,1
2053,0
142558,0
154828,0
88280,0
24750,0
177941,0
4436,1
75510,0
180689,0
30779,0
1015,0
61240,0
175551,0
52526,0
170348,0
110766,0
19929,0
113183,0
19567,0
127177,0
97355,1
62293,0
52829,1
227642,0
133662,0
197218,0
48673,0
151086,1
47039,0
94389,0
198436,0
178977,0
211277,1
222574,0
34474,1
64321,0
102993,0
49911,0
63585,0
18869,1
79463,0
187336,0
52086,0
111388,0
131125,1
148600,0
135321,0
171183,0
54418,0
210448,1
132909,0
119989,1
108512,0
219911,0
76268,0
65066,0
218578,0
103732,0
35998,1
51767,0
160258,1
116693,0
55147,0
195570,1
104570,1
41041,0
130913,1
105093,0
18454,1
190109,1
92720,0
184653,1
45976,0
35963,1
187459,0
197470,0
140562,0
205431,1
12210,1
193861,0
215474,0
7533,0
136513,0
213070,0
220664,1
20962,0
191656,0
35104,0
116326,0
66484,0
212495,1
144387,0
49511,0
31159,0
68685,0
57396,0
92887,0
10249,0
166035,0
8736,0
62586,0
137000,0
75613,1
138019,0
214439,0
109444,1
65581,0
46864,0
192126,0
110592,0
37156,1
110369,1
119320,0
137843,1
178577,1
99833,0
82318,0
236413,0
166627,0
227210,1
60035,0
140930,0
230774,1
210685,1
155818,1
27153,0
52885,0
31698,0
233283,1
113697,0
226049,1
71928,0
174971,1
183969,0
124525,0
49257,0
1983,0
12919,0
95731,0
154253,0
169645,1
160732,1
143365,0
33353,1
117606,0
156021,0
58847,1
181907,0
200258,0
223024,0
120852,1
87782,0
232143,0
66899,1
191774,0
168026,0
81872,1
228496,0
68952,0
70113,1
32997,0
6173,1
148414,0
71727,0
213002,0
129714,0
153734,0
173420,0
165819,1
180570,1
49041,0
3734,0
120221,1
85714,0
148202,0
153062,1
124729,0
16307,0
66288,0
111172,0
154786,0
49428,0
79697,1
157949,1
8499,0
131963,0
201868,1
13387,0
121894,1
206202,1
185490,0
199208,0
196006,1
30588,0
126401,1
116099,0
18547,0
121173,0
195382,1
186139,0
24167,1
134917,1
224587,0
127819,0
59212,0
167973,0
53648,1
142162,1
97504,0
18009,0
220324,0
151746,0
143394,1
217055,0
59182,0
26549,0
82384,1
173178,0
57827,0
143712,0
73376,0
11124,1
238834,0
71707,1
235121,0
100136,0
59922,1
133874,0
53807,0
99160,0
224144,1
103864,0
105432,0
154219,1
93754,0
80403,0
85259,0
33354,0
167393,1
79704,1
129735,0
73687,0
39985,0
33745,1
131944,0
188720,0
86127,1
54196,1
189301,1
136185,1
56206,1
186835,0
140028,1
12952,0
238015,1
199627,0
29843,0
237622,0
233199,0
95058,0
63550,1
176438,1
236700,1
219401,0
41407,0
100404,0
124082,0
203143,0
211276,0
187933,1
224156,0
183236,1
97608,0
207747,1
133753,0
163025,0
22582,1
24281,0
175467,0
62205,0
236861,0
155030,0
208767,0
236553,0
193770,1
177469,1
201630,0
202794,0
126260,1
96368,0
155509,1
217257,0
195970,0
23815,0
113240,1
13206,0
141045,1
224989,0
120707,0
212787,0
92533,0
220751,0
21320,1
179619,0
215378,0
147091,0
91060,0
151531,1
169264,0
115560,1
175354,0
108882,1
203305,0
22921,1
232325,0
31228,1
206951,0
134173,0
52534,0
210524,0
36664,0
122541,1
198988,0
188427,1
109737,0
177405,1
190831,0
57592,0
195001,1
110216,0
108235,0
148716,1
1210,0
69990,1
164386,0
116443,0
98526,0
204792,1
14713,0
183278,1
37302,1
133698,1
97807,1
6310,1
28006,0
167242,0
30644,1
35926,0
25453,0
122514,0
55793,1
43135,0
97785,1
180615,0
36132,1
61770,1
70250,0
177261,0
18908,0
116447,1
215747,1
155779,0
114574,0
207831,0
207323,1
180277,0
146289,0
230722,0
19140,0
41687,0
226187,0
199661,0
201129,1
191506,1
178764,0
173027,0
192365,1
100618,0
118284,0
37160,0
133272,0
157792,1
225584,1
120068,1
92020,0
132027,1
96525,0
109121,0
190272,1
39564,0
225789,0
231224,0
54556,0
204638,0
182868,0
200103,0
181505,0
180202,1
132774,0
65897,0
5795,1
4188,0
142060,1
180264,0
70494,1
233323,0
61301,1
48476,0
210332,0
137818,1
191507,1
211914,1
97853,0
42162,0
11545,0
106647,1
143896,0
42570,0
63158,0
161442,1
163919,0
56075,0
184548,0
23707,0
211582,1
127823,0
16026,0
149131,0
110678,0
41073,0
45614,0
97664,0
176635,1
4900,1
221723,0
197665,0
46587,1
37686,0
42516,0
201913,0
141425,0
120003,0
81955,1
146268,1
112450,1
21647,0
89230,1
172218,0
189608,0
102662,0
202228,1
117499,1
115740,0
1423,1
